lane,questionnaire_item_id,target_id,target_title,source_owner,control_area,question,choice_options,default_choice,current_decision,required_reviewer,required_evidence,official_template_path,official_decision_id,choice_to_template_mapping,reviewer_response,reviewer_name,legal_reviewer,source_owner_reviewer,security_reviewer,ops_reviewer,reviewed_at,reviewer_notes,evidence_uri,source_type,evidence_grade,workspace,high_risk_flags,blocked_actions,repository_boundary,secret_redaction_boundary,approval_effect,validation_command
legal_source_owner,Q-LEGAL-SRC-CONSULT-037-20260619,SRC-CONSULT-037,How the Technology & Telecom Industry Works,李梁,,是否允许 SRC-CONSULT-037（How the Technology & Telecom Industry Works）进入 internal no-provider staging retrieval？如不允许，请选择 local-only、quarantine、reject、needs_discussion 或 pending_review。,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,pending_review,pending_review,legal_reviewer_and_source_owner_reviewer,filled legal/source-owner decision JSONL row; no raw source text,shared/governance/consultant-agent/legal-source-owner-decisions.template-20260619.jsonl,LEGAL-SRC-CONSULT-037-20260619,"{""approve_internal_staging_retrieval"":{""decision"":""approve_internal_staging_retrieval"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""approved_internal_staging_no_provider"",""allowed_runtime_scope"":""internal_no_provider_staging""},""approve_local_only"":{""decision"":""approve_local_only"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""restricted_local_only"",""allowed_runtime_scope"":""local_draft_only""},""quarantine_source"":{""decision"":""quarantine_source"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""reject_source"":{""decision"":""reject_source"",""legal_decision"":""rejected"",""source_owner_decision"":""rejected"",""license_status_decision"":""rejected"",""allowed_runtime_scope"":""none""},""needs_discussion"":{""decision"":""needs_discussion"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""pending_review"":{""decision"":""pending_review"",""legal_decision"":""pending_review"",""source_owner_decision"":""pending_review"",""license_status_decision"":""pending_legal_review"",""allowed_runtime_scope"":""none""}}",,,,,,,,,,external_reference,C,consultant-p1,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,production unchanged; no KB provider call; no live KB ingestion; no raw source redistribution; no staging deployment,"do not store secret values, raw tokens, passwords, private keys, or private contact details in this repository",none_questionnaire_only,python3 tmp/consultant_role_kb_manual_decision_intake_preflight_20260619.py
legal_source_owner,Q-LEGAL-SRC-CONSULT-038-20260619,SRC-CONSULT-038,How to Analyze a Biotechnology Company,李梁,,是否允许 SRC-CONSULT-038（How to Analyze a Biotechnology Company）进入 internal no-provider staging retrieval？如不允许，请选择 local-only、quarantine、reject、needs_discussion 或 pending_review。,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,pending_review,pending_review,legal_reviewer_and_source_owner_reviewer,filled legal/source-owner decision JSONL row; no raw source text,shared/governance/consultant-agent/legal-source-owner-decisions.template-20260619.jsonl,LEGAL-SRC-CONSULT-038-20260619,"{""approve_internal_staging_retrieval"":{""decision"":""approve_internal_staging_retrieval"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""approved_internal_staging_no_provider"",""allowed_runtime_scope"":""internal_no_provider_staging""},""approve_local_only"":{""decision"":""approve_local_only"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""restricted_local_only"",""allowed_runtime_scope"":""local_draft_only""},""quarantine_source"":{""decision"":""quarantine_source"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""reject_source"":{""decision"":""reject_source"",""legal_decision"":""rejected"",""source_owner_decision"":""rejected"",""license_status_decision"":""rejected"",""allowed_runtime_scope"":""none""},""needs_discussion"":{""decision"":""needs_discussion"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""pending_review"":{""decision"":""pending_review"",""legal_decision"":""pending_review"",""source_owner_decision"":""pending_review"",""license_status_decision"":""pending_legal_review"",""allowed_runtime_scope"":""none""}}",,,,,,,,,,external_reference,C,consultant-p1,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,production unchanged; no KB provider call; no live KB ingestion; no raw source redistribution; no staging deployment,"do not store secret values, raw tokens, passwords, private keys, or private contact details in this repository",none_questionnaire_only,python3 tmp/consultant_role_kb_manual_decision_intake_preflight_20260619.py
legal_source_owner,Q-LEGAL-SRC-CONSULT-039-20260619,SRC-CONSULT-039,How to Analyze a Chemicals Company,李梁,,是否允许 SRC-CONSULT-039（How to Analyze a Chemicals Company）进入 internal no-provider staging retrieval？如不允许，请选择 local-only、quarantine、reject、needs_discussion 或 pending_review。,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,pending_review,pending_review,legal_reviewer_and_source_owner_reviewer,filled legal/source-owner decision JSONL row; no raw source text,shared/governance/consultant-agent/legal-source-owner-decisions.template-20260619.jsonl,LEGAL-SRC-CONSULT-039-20260619,"{""approve_internal_staging_retrieval"":{""decision"":""approve_internal_staging_retrieval"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""approved_internal_staging_no_provider"",""allowed_runtime_scope"":""internal_no_provider_staging""},""approve_local_only"":{""decision"":""approve_local_only"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""restricted_local_only"",""allowed_runtime_scope"":""local_draft_only""},""quarantine_source"":{""decision"":""quarantine_source"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""reject_source"":{""decision"":""reject_source"",""legal_decision"":""rejected"",""source_owner_decision"":""rejected"",""license_status_decision"":""rejected"",""allowed_runtime_scope"":""none""},""needs_discussion"":{""decision"":""needs_discussion"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""pending_review"":{""decision"":""pending_review"",""legal_decision"":""pending_review"",""source_owner_decision"":""pending_review"",""license_status_decision"":""pending_legal_review"",""allowed_runtime_scope"":""none""}}",,,,,,,,,,external_reference,C,consultant-p1,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,production unchanged; no KB provider call; no live KB ingestion; no raw source redistribution; no staging deployment,"do not store secret values, raw tokens, passwords, private keys, or private contact details in this repository",none_questionnaire_only,python3 tmp/consultant_role_kb_manual_decision_intake_preflight_20260619.py
legal_source_owner,Q-LEGAL-SRC-CONSULT-040-20260619,SRC-CONSULT-040,How to Analyze a Commercial Bank,李梁,,是否允许 SRC-CONSULT-040（How to Analyze a Commercial Bank）进入 internal no-provider staging retrieval？如不允许，请选择 local-only、quarantine、reject、needs_discussion 或 pending_review。,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,pending_review,pending_review,legal_reviewer_and_source_owner_reviewer,filled legal/source-owner decision JSONL row; no raw source text,shared/governance/consultant-agent/legal-source-owner-decisions.template-20260619.jsonl,LEGAL-SRC-CONSULT-040-20260619,"{""approve_internal_staging_retrieval"":{""decision"":""approve_internal_staging_retrieval"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""approved_internal_staging_no_provider"",""allowed_runtime_scope"":""internal_no_provider_staging""},""approve_local_only"":{""decision"":""approve_local_only"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""restricted_local_only"",""allowed_runtime_scope"":""local_draft_only""},""quarantine_source"":{""decision"":""quarantine_source"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""reject_source"":{""decision"":""reject_source"",""legal_decision"":""rejected"",""source_owner_decision"":""rejected"",""license_status_decision"":""rejected"",""allowed_runtime_scope"":""none""},""needs_discussion"":{""decision"":""needs_discussion"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""pending_review"":{""decision"":""pending_review"",""legal_decision"":""pending_review"",""source_owner_decision"":""pending_review"",""license_status_decision"":""pending_legal_review"",""allowed_runtime_scope"":""none""}}",,,,,,,,,,external_reference,C,consultant-p1,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,production unchanged; no KB provider call; no live KB ingestion; no raw source redistribution; no staging deployment,"do not store secret values, raw tokens, passwords, private keys, or private contact details in this repository",none_questionnaire_only,python3 tmp/consultant_role_kb_manual_decision_intake_preflight_20260619.py
legal_source_owner,Q-LEGAL-SRC-CONSULT-041-20260619,SRC-CONSULT-041,How to Analyze a Consumer Packaged Goods Company,李梁,,是否允许 SRC-CONSULT-041（How to Analyze a Consumer Packaged Goods Company）进入 internal no-provider staging retrieval？如不允许，请选择 local-only、quarantine、reject、needs_discussion 或 pending_review。,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,pending_review,pending_review,legal_reviewer_and_source_owner_reviewer,filled legal/source-owner decision JSONL row; no raw source text,shared/governance/consultant-agent/legal-source-owner-decisions.template-20260619.jsonl,LEGAL-SRC-CONSULT-041-20260619,"{""approve_internal_staging_retrieval"":{""decision"":""approve_internal_staging_retrieval"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""approved_internal_staging_no_provider"",""allowed_runtime_scope"":""internal_no_provider_staging""},""approve_local_only"":{""decision"":""approve_local_only"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""restricted_local_only"",""allowed_runtime_scope"":""local_draft_only""},""quarantine_source"":{""decision"":""quarantine_source"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""reject_source"":{""decision"":""reject_source"",""legal_decision"":""rejected"",""source_owner_decision"":""rejected"",""license_status_decision"":""rejected"",""allowed_runtime_scope"":""none""},""needs_discussion"":{""decision"":""needs_discussion"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""pending_review"":{""decision"":""pending_review"",""legal_decision"":""pending_review"",""source_owner_decision"":""pending_review"",""license_status_decision"":""pending_legal_review"",""allowed_runtime_scope"":""none""}}",,,,,,,,,,external_reference,C,consultant-p1,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,production unchanged; no KB provider call; no live KB ingestion; no raw source redistribution; no staging deployment,"do not store secret values, raw tokens, passwords, private keys, or private contact details in this repository",none_questionnaire_only,python3 tmp/consultant_role_kb_manual_decision_intake_preflight_20260619.py
legal_source_owner,Q-LEGAL-SRC-CONSULT-042-20260619,SRC-CONSULT-042,How to Analyze a Cosmetics Company,李梁,,是否允许 SRC-CONSULT-042（How to Analyze a Cosmetics Company）进入 internal no-provider staging retrieval？如不允许，请选择 local-only、quarantine、reject、needs_discussion 或 pending_review。,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,pending_review,pending_review,legal_reviewer_and_source_owner_reviewer,filled legal/source-owner decision JSONL row; no raw source text,shared/governance/consultant-agent/legal-source-owner-decisions.template-20260619.jsonl,LEGAL-SRC-CONSULT-042-20260619,"{""approve_internal_staging_retrieval"":{""decision"":""approve_internal_staging_retrieval"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""approved_internal_staging_no_provider"",""allowed_runtime_scope"":""internal_no_provider_staging""},""approve_local_only"":{""decision"":""approve_local_only"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""restricted_local_only"",""allowed_runtime_scope"":""local_draft_only""},""quarantine_source"":{""decision"":""quarantine_source"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""reject_source"":{""decision"":""reject_source"",""legal_decision"":""rejected"",""source_owner_decision"":""rejected"",""license_status_decision"":""rejected"",""allowed_runtime_scope"":""none""},""needs_discussion"":{""decision"":""needs_discussion"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""pending_review"":{""decision"":""pending_review"",""legal_decision"":""pending_review"",""source_owner_decision"":""pending_review"",""license_status_decision"":""pending_legal_review"",""allowed_runtime_scope"":""none""}}",,,,,,,,,,external_reference,C,consultant-p1,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,production unchanged; no KB provider call; no live KB ingestion; no raw source redistribution; no staging deployment,"do not store secret values, raw tokens, passwords, private keys, or private contact details in this repository",none_questionnaire_only,python3 tmp/consultant_role_kb_manual_decision_intake_preflight_20260619.py
legal_source_owner,Q-LEGAL-SRC-CONSULT-043-20260619,SRC-CONSULT-043,How to Analyze a Health Payor,李梁,,是否允许 SRC-CONSULT-043（How to Analyze a Health Payor）进入 internal no-provider staging retrieval？如不允许，请选择 local-only、quarantine、reject、needs_discussion 或 pending_review。,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,pending_review,pending_review,legal_reviewer_and_source_owner_reviewer,filled legal/source-owner decision JSONL row; no raw source text,shared/governance/consultant-agent/legal-source-owner-decisions.template-20260619.jsonl,LEGAL-SRC-CONSULT-043-20260619,"{""approve_internal_staging_retrieval"":{""decision"":""approve_internal_staging_retrieval"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""approved_internal_staging_no_provider"",""allowed_runtime_scope"":""internal_no_provider_staging""},""approve_local_only"":{""decision"":""approve_local_only"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""restricted_local_only"",""allowed_runtime_scope"":""local_draft_only""},""quarantine_source"":{""decision"":""quarantine_source"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""reject_source"":{""decision"":""reject_source"",""legal_decision"":""rejected"",""source_owner_decision"":""rejected"",""license_status_decision"":""rejected"",""allowed_runtime_scope"":""none""},""needs_discussion"":{""decision"":""needs_discussion"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""pending_review"":{""decision"":""pending_review"",""legal_decision"":""pending_review"",""source_owner_decision"":""pending_review"",""license_status_decision"":""pending_legal_review"",""allowed_runtime_scope"":""none""}}",,,,,,,,,,external_reference,C,consultant-p1,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,production unchanged; no KB provider call; no live KB ingestion; no raw source redistribution; no staging deployment,"do not store secret values, raw tokens, passwords, private keys, or private contact details in this repository",none_questionnaire_only,python3 tmp/consultant_role_kb_manual_decision_intake_preflight_20260619.py
legal_source_owner,Q-LEGAL-SRC-CONSULT-044-20260619,SRC-CONSULT-044,How to Analyze a Healthcare Provider,李梁,,是否允许 SRC-CONSULT-044（How to Analyze a Healthcare Provider）进入 internal no-provider staging retrieval？如不允许，请选择 local-only、quarantine、reject、needs_discussion 或 pending_review。,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,pending_review,pending_review,legal_reviewer_and_source_owner_reviewer,filled legal/source-owner decision JSONL row; no raw source text,shared/governance/consultant-agent/legal-source-owner-decisions.template-20260619.jsonl,LEGAL-SRC-CONSULT-044-20260619,"{""approve_internal_staging_retrieval"":{""decision"":""approve_internal_staging_retrieval"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""approved_internal_staging_no_provider"",""allowed_runtime_scope"":""internal_no_provider_staging""},""approve_local_only"":{""decision"":""approve_local_only"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""restricted_local_only"",""allowed_runtime_scope"":""local_draft_only""},""quarantine_source"":{""decision"":""quarantine_source"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""reject_source"":{""decision"":""reject_source"",""legal_decision"":""rejected"",""source_owner_decision"":""rejected"",""license_status_decision"":""rejected"",""allowed_runtime_scope"":""none""},""needs_discussion"":{""decision"":""needs_discussion"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""pending_review"":{""decision"":""pending_review"",""legal_decision"":""pending_review"",""source_owner_decision"":""pending_review"",""license_status_decision"":""pending_legal_review"",""allowed_runtime_scope"":""none""}}",,,,,,,,,,external_reference,C,consultant-p1,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,production unchanged; no KB provider call; no live KB ingestion; no raw source redistribution; no staging deployment,"do not store secret values, raw tokens, passwords, private keys, or private contact details in this repository",none_questionnaire_only,python3 tmp/consultant_role_kb_manual_decision_intake_preflight_20260619.py
legal_source_owner,Q-LEGAL-SRC-CONSULT-045-20260619,SRC-CONSULT-045,How to Analyze a Hospitality Company,李梁,,是否允许 SRC-CONSULT-045（How to Analyze a Hospitality Company）进入 internal no-provider staging retrieval？如不允许，请选择 local-only、quarantine、reject、needs_discussion 或 pending_review。,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,pending_review,pending_review,legal_reviewer_and_source_owner_reviewer,filled legal/source-owner decision JSONL row; no raw source text,shared/governance/consultant-agent/legal-source-owner-decisions.template-20260619.jsonl,LEGAL-SRC-CONSULT-045-20260619,"{""approve_internal_staging_retrieval"":{""decision"":""approve_internal_staging_retrieval"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""approved_internal_staging_no_provider"",""allowed_runtime_scope"":""internal_no_provider_staging""},""approve_local_only"":{""decision"":""approve_local_only"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""restricted_local_only"",""allowed_runtime_scope"":""local_draft_only""},""quarantine_source"":{""decision"":""quarantine_source"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""reject_source"":{""decision"":""reject_source"",""legal_decision"":""rejected"",""source_owner_decision"":""rejected"",""license_status_decision"":""rejected"",""allowed_runtime_scope"":""none""},""needs_discussion"":{""decision"":""needs_discussion"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""pending_review"":{""decision"":""pending_review"",""legal_decision"":""pending_review"",""source_owner_decision"":""pending_review"",""license_status_decision"":""pending_legal_review"",""allowed_runtime_scope"":""none""}}",,,,,,,,,,external_reference,C,consultant-p1,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,production unchanged; no KB provider call; no live KB ingestion; no raw source redistribution; no staging deployment,"do not store secret values, raw tokens, passwords, private keys, or private contact details in this repository",none_questionnaire_only,python3 tmp/consultant_role_kb_manual_decision_intake_preflight_20260619.py
legal_source_owner,Q-LEGAL-SRC-CONSULT-046-20260619,SRC-CONSULT-046,How to Analyze a Manufacturing Company,李梁,,是否允许 SRC-CONSULT-046（How to Analyze a Manufacturing Company）进入 internal no-provider staging retrieval？如不允许，请选择 local-only、quarantine、reject、needs_discussion 或 pending_review。,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,pending_review,pending_review,legal_reviewer_and_source_owner_reviewer,filled legal/source-owner decision JSONL row; no raw source text,shared/governance/consultant-agent/legal-source-owner-decisions.template-20260619.jsonl,LEGAL-SRC-CONSULT-046-20260619,"{""approve_internal_staging_retrieval"":{""decision"":""approve_internal_staging_retrieval"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""approved_internal_staging_no_provider"",""allowed_runtime_scope"":""internal_no_provider_staging""},""approve_local_only"":{""decision"":""approve_local_only"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""restricted_local_only"",""allowed_runtime_scope"":""local_draft_only""},""quarantine_source"":{""decision"":""quarantine_source"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""reject_source"":{""decision"":""reject_source"",""legal_decision"":""rejected"",""source_owner_decision"":""rejected"",""license_status_decision"":""rejected"",""allowed_runtime_scope"":""none""},""needs_discussion"":{""decision"":""needs_discussion"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""pending_review"":{""decision"":""pending_review"",""legal_decision"":""pending_review"",""source_owner_decision"":""pending_review"",""license_status_decision"":""pending_legal_review"",""allowed_runtime_scope"":""none""}}",,,,,,,,,,external_reference,C,consultant-p1,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,production unchanged; no KB provider call; no live KB ingestion; no raw source redistribution; no staging deployment,"do not store secret values, raw tokens, passwords, private keys, or private contact details in this repository",none_questionnaire_only,python3 tmp/consultant_role_kb_manual_decision_intake_preflight_20260619.py
legal_source_owner,Q-LEGAL-SRC-CONSULT-047-20260619,SRC-CONSULT-047,How to Analyze a Media & Entertainment Company,李梁,,是否允许 SRC-CONSULT-047（How to Analyze a Media & Entertainment Company）进入 internal no-provider staging retrieval？如不允许，请选择 local-only、quarantine、reject、needs_discussion 或 pending_review。,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,pending_review,pending_review,legal_reviewer_and_source_owner_reviewer,filled legal/source-owner decision JSONL row; no raw source text,shared/governance/consultant-agent/legal-source-owner-decisions.template-20260619.jsonl,LEGAL-SRC-CONSULT-047-20260619,"{""approve_internal_staging_retrieval"":{""decision"":""approve_internal_staging_retrieval"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""approved_internal_staging_no_provider"",""allowed_runtime_scope"":""internal_no_provider_staging""},""approve_local_only"":{""decision"":""approve_local_only"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""restricted_local_only"",""allowed_runtime_scope"":""local_draft_only""},""quarantine_source"":{""decision"":""quarantine_source"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""reject_source"":{""decision"":""reject_source"",""legal_decision"":""rejected"",""source_owner_decision"":""rejected"",""license_status_decision"":""rejected"",""allowed_runtime_scope"":""none""},""needs_discussion"":{""decision"":""needs_discussion"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""pending_review"":{""decision"":""pending_review"",""legal_decision"":""pending_review"",""source_owner_decision"":""pending_review"",""license_status_decision"":""pending_legal_review"",""allowed_runtime_scope"":""none""}}",,,,,,,,,,external_reference,C,consultant-p1,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,production unchanged; no KB provider call; no live KB ingestion; no raw source redistribution; no staging deployment,"do not store secret values, raw tokens, passwords, private keys, or private contact details in this repository",none_questionnaire_only,python3 tmp/consultant_role_kb_manual_decision_intake_preflight_20260619.py
legal_source_owner,Q-LEGAL-SRC-CONSULT-048-20260619,SRC-CONSULT-048,How to Analyze a Medical Devices Company,李梁,,是否允许 SRC-CONSULT-048（How to Analyze a Medical Devices Company）进入 internal no-provider staging retrieval？如不允许，请选择 local-only、quarantine、reject、needs_discussion 或 pending_review。,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,pending_review,pending_review,legal_reviewer_and_source_owner_reviewer,filled legal/source-owner decision JSONL row; no raw source text,shared/governance/consultant-agent/legal-source-owner-decisions.template-20260619.jsonl,LEGAL-SRC-CONSULT-048-20260619,"{""approve_internal_staging_retrieval"":{""decision"":""approve_internal_staging_retrieval"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""approved_internal_staging_no_provider"",""allowed_runtime_scope"":""internal_no_provider_staging""},""approve_local_only"":{""decision"":""approve_local_only"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""restricted_local_only"",""allowed_runtime_scope"":""local_draft_only""},""quarantine_source"":{""decision"":""quarantine_source"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""reject_source"":{""decision"":""reject_source"",""legal_decision"":""rejected"",""source_owner_decision"":""rejected"",""license_status_decision"":""rejected"",""allowed_runtime_scope"":""none""},""needs_discussion"":{""decision"":""needs_discussion"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""pending_review"":{""decision"":""pending_review"",""legal_decision"":""pending_review"",""source_owner_decision"":""pending_review"",""license_status_decision"":""pending_legal_review"",""allowed_runtime_scope"":""none""}}",,,,,,,,,,external_reference,C,consultant-p1,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,production unchanged; no KB provider call; no live KB ingestion; no raw source redistribution; no staging deployment,"do not store secret values, raw tokens, passwords, private keys, or private contact details in this repository",none_questionnaire_only,python3 tmp/consultant_role_kb_manual_decision_intake_preflight_20260619.py
